id	class	class2	name
2615_IS91_CP013251.1	Insertion_element	insertion_element_IS91	IS91
2616_IS91_LRLA01000044.1	Insertion_element	insertion_element_IS91	IS91
2617_IS91_APJK01000252.1	Insertion_element	insertion_element_IS91	IS91
2618_IS91_CP017105.1	Insertion_element	insertion_element_IS91	IS91
2619_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
2620_IS91_CP000690.1	Insertion_element	insertion_element_IS91	IS91
2621_IS91_CP017603.1	Insertion_element	insertion_element_IS91	IS91
2622_IS91_AHUG01000018.1	Insertion_element	insertion_element_IS91	IS91
2623_IS91_AM902716.1	Insertion_element	insertion_element_IS91	IS91
2624_IS91_CP002287.1	Insertion_element	insertion_element_IS91	IS91
2629_IS91_MLFK01000009.1	Insertion_element	insertion_element_IS91	IS91
2630_IS91_CP003742.1	Insertion_element	insertion_element_IS91	IS91
2631_IS91_AQBF01000076.1	Insertion_element	insertion_element_IS91	IS91
2632_IS91_AVRH01000090.1	Insertion_element	insertion_element_IS91	IS91
2641_IS91_MJVB01000045.1	Insertion_element	insertion_element_IS91	IS91
2642_IS91_CWWW01000350.1	Insertion_element	insertion_element_IS91	IS91
2643_IS91_AJHK02000009.1	Insertion_element	insertion_element_IS91	IS91
2644_IS91_CP002447.1	Insertion_element	insertion_element_IS91	IS91
2647_IS91_AOEK01000013.1	Insertion_element	insertion_element_IS91	IS91
2649_IS91_MTKG01000140.1	Insertion_element	insertion_element_IS91	IS91
2650_IS91_CP017250.1	Insertion_element	insertion_element_IS91	IS91
2651_IS91_CP002349.1	Insertion_element	insertion_element_IS91	IS91
2652_IS91_CP003235.1	Insertion_element	insertion_element_IS91	IS91
2653_IS91_APYA01000055.1	Insertion_element	insertion_element_IS91	IS91
2654_IS91_CXBV01000342.1	Insertion_element	insertion_element_IS91	IS91
2655_IS91_CP019240.1	Insertion_element	insertion_element_IS91	IS91
2656_IS91_HG983279.1	Insertion_element	insertion_element_IS91	IS91
2657_IS91_CP000503.1	Insertion_element	insertion_element_IS91	IS91
2658_IS91_KX957971.1	Insertion_element	insertion_element_IS91	IS91
2659_IS91_FM179322.1	Insertion_element	insertion_element_IS91	IS91
2660_IS91_AELA02000021.1	Insertion_element	insertion_element_IS91	IS91
2661_IS91_CP001831.1	Insertion_element	insertion_element_IS91	IS91
2662_IS91_CP003740.1	Insertion_element	insertion_element_IS91	IS91
2663_IS91_CP005188.1	Insertion_element	insertion_element_IS91	IS91
2664_IS91_CP001046.1	Insertion_element	insertion_element_IS91	IS91
2665_IS91_CP003837.1	Insertion_element	insertion_element_IS91	IS91
2666_IS91_CP005083.1	Insertion_element	insertion_element_IS91	IS91
2667_IS91_CP000272.1	Insertion_element	insertion_element_IS91	IS91
2672_IS91_MKEM01000273.1	Insertion_element	insertion_element_IS91	IS91
2673_IS91_MNDF01000012.1	Insertion_element	insertion_element_IS91	IS91
2674_IS91_CP018682.2	Insertion_element	insertion_element_IS91	IS91
2675_IS91_CP001052.1	Insertion_element	insertion_element_IS91	IS91
2676_IS91_CP002657.1	Insertion_element	insertion_element_IS91	IS91
2677_IS91_CP005973.1	Insertion_element	insertion_element_IS91	IS91
2678_IS91_CP001672.1	Insertion_element	insertion_element_IS91	IS91
2679_IS91_AVRH01000083.1	Insertion_element	insertion_element_IS91	IS91
2680_IS91_AGTD01000001.1	Insertion_element	insertion_element_IS91	IS91
2681_IS91_AE005674.2	Insertion_element	insertion_element_IS91	IS91
2682_IS91_CP000453.1	Insertion_element	insertion_element_IS91	IS91
2683_IS91_AP014611.1	Insertion_element	insertion_element_IS91	IS91
2684_IS91_AQAX01000013.1	Insertion_element	insertion_element_IS91	IS91
2685_IS91_CP000272.1	Insertion_element	insertion_element_IS91	IS91
2686_IS91_CP000514.1	Insertion_element	insertion_element_IS91	IS91
2687_IS91_CP019238.1	Insertion_element	insertion_element_IS91	IS91
2693_IS91_MPUO01000145.1	Insertion_element	insertion_element_IS91	IS91
2694_IS91_APXN01000134.1	Insertion_element	insertion_element_IS91	IS91
2720_IS91_AQAT01000121.1	Insertion_element	insertion_element_IS91	IS91
2721_IS91_CXDK01000097.1	Insertion_element	insertion_element_IS91	IS91
2725_IS91_MNUL01000039.1	Insertion_element	insertion_element_IS91	IS91
2726_IS91_CP001635.1	Insertion_element	insertion_element_IS91	IS91
2727_IS91_CP000267.1	Insertion_element	insertion_element_IS91	IS91
1639_IS911	Insertion_element	insertion_element_IS911	IS911
1358_ISBaba6_CP012155	Insertion_element	ISBaba6	ISBaba6
1152_ISBf10_NC006347	Insertion_element	ISBf10	ISBf10
1153_ISBf10_NC006347	Insertion_element	ISBf10	ISBf10
1566_ISBf10_NC006347	Insertion_element	ISBf10	ISBf10
2046_ISBf10_NC006347	Insertion_element	ISBf10	ISBf10
1515_ISBthe5_NC004663	Insertion_element	ISBthe5	ISBthe5
2045_ISBthe5_NC004663	Insertion_element	ISBthe5	ISBthe5
2367_ISBthe5_NC004663	Insertion_element	ISBthe5	ISBthe5
2147_ISCau1_NC012590	Insertion_element	ISCau1	ISCau1
1744_ISCR1_HG003695.1	Insertion_element	ISCR	ISCR1
407_ISCR1-transposase_CP004852.1	Insertion_element	ISCR	ISCR1-transposase
2058_ISCR20-transposase_GU441460.1	Insertion_element	ISCR	ISCR20-transposase
485_ISCR21_JN872329.1	Insertion_element	ISCR	ISCR21
1150_ISCR8_KC795422	Insertion_element	ISCR	ISCR8
2722_ISCra1_DQ787200	Insertion_element	ISCR	ISCra1
724_ISCre2_NC015673	Insertion_element	ISCR	ISCre2
281_ISCR-orf513_KJ186154.1	Insertion_element	ISCR	ISCR-orf513
824_ISCR-orf513__FJ012881.1	Insertion_element	ISCR	ISCR-orf513
1156_ISCrsp1_LGIP01000002	Insertion_element	ISCR	ISCrsp1
2080_ISHa1152	Insertion_element	ISHa1152	ISHa1152
1541_ISHa1942	Insertion_element	ISHa1942	ISHa1942
2056_ISPbu1_AEPD01000037	Insertion_element	ISPbu1	ISPbu1
2068_ISPrmu1_GL945017	Insertion_element	ISPrmu1	ISPrmu1
1353_ISPvsp1_CAYW010000122	Insertion_element	ISPvsp1	ISPvsp1
1102_ISPvsp2_ALJQ01000002	Insertion_element	ISPvsp2	ISPvsp2
576_ISRgn1_AF320327	Insertion_element	ISRgn1	ISRgn1
1850_ISRj1_X02581	Insertion_element	ISRj1	ISRj1
1050_ISSfl3_AL391753	Insertion_element	ISSfl3	ISSfl3
2574_ISSfl3_AL391753	Insertion_element	ISSfl3	ISSfl3
2724_ISSfl3_AL391753	Insertion_element	ISSfl3	ISSfl3
347_istA_DQ125241.2	Insertion_element	istA	istA
548_istA_KU254577.1	Insertion_element	istA	istA
670_istA_CBVQ010000196.1	Insertion_element	istA	istA
1199_istA_KU254577.1	Insertion_element	istA	istA
1345_istA_AB270530.1	Insertion_element	istA	istA
1468_istA_CTRI01000001.1	Insertion_element	istA	istA
1958_istA_KU130294.1	Insertion_element	istA	istA
1966_istA_AB270530.1	Insertion_element	istA	istA
2426_istA_CP002879.1	Insertion_element	istA	istA
2636_istA_JX194160.1	Insertion_element	istA	istA
820_istA1_HG916826.1	Insertion_element	istA1	istA1
1394_istA11_LK391695.1	Insertion_element	istA11	istA11
1487_istA11_HG916826.1	Insertion_element	istA11	istA11
2344_istA13_LK391695.1	Insertion_element	istA13	istA13
2339_istA15_LK391695.1	Insertion_element	istA15	istA15
2485_istA17_LK391695.1	Insertion_element	istA17	istA17
725_istA2_AM261760.1	Insertion_element	istA2	istA2
1870_istA3_LK391695.1	Insertion_element	istA3	istA3
1875_istA5_LK391695.1	Insertion_element	istA5	istA5
735_istA7_HG916826.1	Insertion_element	istA7	istA7
1278_istA9_HG916826.1	Insertion_element	istA9	istA9
384_istB_CYCT01000079.1	Insertion_element	istB	istB
844_istB_KU254577.1	Insertion_element	istB	istB
1305_istB_EF107516.1	Insertion_element	istB	istB
1348_istB_AB270530.1	Insertion_element	istB	istB
1440_istB_KU130294.1	Insertion_element	istB	istB
1919_istB_FP929140.1	Insertion_element	istB	istB
2278_istB_AB270530.1	Insertion_element	istB	istB
2281_istB_AM261760.1	Insertion_element	istB	istB
2638_istB_JX194160.1	Insertion_element	istB	istB
2479_istB1_LK391695.1	Insertion_element	istB1	istB1
1728_istB3_LK391695.1	Insertion_element	istB3	istB3
497_int2_AP012335.1	Integron	integrase	int2
626_int2_KF719972.1	Integron	integrase	int2
635_int2_AY509004.1	Integron	integrase	int2
764_int2_LN614756.1	Integron	integrase	int2
1039_int2_LN907827.1	Integron	integrase	int2
1062_int2_BA000030.4	Integron	integrase	int2
1072_int2_CP003859.1	Integron	integrase	int2
1076_int2_CP003889.1	Integron	integrase	int2
1083_int2_CP002967.1	Integron	integrase	int2
1584_int2_CP003858.1	Integron	integrase	int2
1591_int2_ADFW01000002.1	Integron	integrase	int2
1594_int2_CP006632.1	Integron	integrase	int2
1604_int2_FR824043.1	Integron	integrase	int2
1609_int2_KT389472.1	Integron	integrase	int2
1746_int2_CP000645.1	Integron	integrase	int2
1751_int2_KM886863.1	Integron	integrase	int2
1757_int2_HE858529.1	Integron	integrase	int2
1788_int2_X90708.2	Integron	integrase	int2
1791_int2_AM902716.1	Integron	integrase	int2
1804_int2_AF135182.4	Integron	integrase	int2
1806_int2_KP211414.1	Integron	integrase	int2
1813_int2_HE577054.1	Integron	integrase	int2
2361_int2_CP010905.2	Integron	integrase	int2
2402_int2_ADFW01000001.1	Integron	integrase	int2
2404_int2_CP001830.1	Integron	integrase	int2
2407_int2_CP003901.1	Integron	integrase	int2
2408_int2_AE017042.1	Integron	integrase	int2
589_int3_LN890524.1	Integron	integrase	int3
613_int3_CP008695.1	Integron	integrase	int3
1055_int3_FR824043.1	Integron	integrase	int3
1057_int3_HE577054.1	Integron	integrase	int3
1071_int3_HG916826.1	Integron	integrase	int3
1078_int3_CP013672.1	Integron	integrase	int3
1079_int3_AM902716.1	Integron	integrase	int3
1081_int3_CALN01000327.1	Integron	integrase	int3
1592_int3_CP003859.1	Integron	integrase	int3
1610_int3_HE616890.1	Integron	integrase	int3
1619_int3_BA000030.4	Integron	integrase	int3
1660_int3_CAPD01000005.1	Integron	integrase	int3
1794_int3_FN597644.1	Integron	integrase	int3
1803_int3_FR775240.1	Integron	integrase	int3
1805_int3_FN434113.1	Integron	integrase	int3
1807_int3_CP003840.1	Integron	integrase	int3
1812_int3_HE858529.1	Integron	integrase	int3
1814_int3_HE617160.1	Integron	integrase	int3
1815_int3_CP009612.1	Integron	integrase	int3
2298_int3_CP002206.1	Integron	integrase	int3
2401_int3_CP002634.1	Integron	integrase	int3
2403_int3_CP003857.1	Integron	integrase	int3
269_intI1_EU014075.1	Integron	integrase	intI1
272_intI1_EF592570.1	Integron	integrase	intI1
419_intI1_FJ790886.1	Integron	integrase	intI1
460_intI1_AF263519.1	Integron	integrase	intI1
499_intI1_JX486125.1	Integron	integrase	intI1
542_intI1_DQ647028.2	Integron	integrase	intI1
843_intI1_KM234279.1	Integron	integrase	intI1
1034_intI1_KT334335.1	Integron	integrase	intI1
1060_intI1_KX029331.1	Integron	integrase	intI1
1070_intI1_JN983045.1	Integron	integrase	intI1
1588_intI1_JN983048.1	Integron	integrase	intI1
1750_intI1_AF322577.2	Integron	integrase	intI1
1793_intI1_KU736868.1	Integron	integrase	intI1
1395_Int-Tn916_KC414929.1	Integron	integrase	Int-Tn916
267_qacEdelta_HM138673.1	Integron	qacEdelta	qacEdelta
367_qacEdelta_EU117158.1	Integron	qacEdelta	qacEdelta
721_qacEdelta_CP012682.1	Integron	qacEdelta	qacEdelta
863_qacEdelta_AF347074.1	Integron	qacEdelta	qacEdelta
1112_qacEdelta_AF261825.2	Integron	qacEdelta	qacEdelta
1130_qacEdelta_KR677151.1	Integron	qacEdelta	qacEdelta
1529_qacEdelta_KC820804.1	Integron	qacEdelta	qacEdelta
1572_qacEdelta_AB759690.1	Integron	qacEdelta	qacEdelta
1653_qacEdelta_KT334335.1	Integron	qacEdelta	qacEdelta
1816_qacEdelta_KJ504228.1	Integron	qacEdelta	qacEdelta
1922_qacEdelta_EF184217.1	Integron	qacEdelta	qacEdelta
1927_qacEdelta_HQ170516.1	Integron	qacEdelta	qacEdelta
2277_qacEdelta_CT025799.2	Integron	qacEdelta	qacEdelta
2279_qacEdelta_JN225877.1	Integron	qacEdelta	qacEdelta
2280_qacEdelta_KJ620481.1	Integron	qacEdelta	qacEdelta
2410_qacEdelta_DQ401103.1	Integron	qacEdelta	qacEdelta
2461_qacEdelta_HQ170510.1	Integron	qacEdelta	qacEdelta
2484_qacEdelta_KF921520.1	Integron	qacEdelta	qacEdelta
2639_qacEdelta_AF313472.2	Integron	qacEdelta	qacEdelta
229_pIP32953_1__BX936400	Plasmid	pIP32953	pIP32953
161_P1_alpha_BN000925	Plasmid	plasmid	P1
225_pADAP_1__AF135182	Plasmid	plasmid	pADAP
234_pEC4115_1__NC_011351	Plasmid	plasmid	pEC4115
233_pENTAS02_1__CP003028	Plasmid	plasmid	pENTAS02
230_pIP31758(p153)_1_p153_CP000719	Plasmid	plasmid	pIP31758(p153)
231_pIP31758(p59)_1_p59_CP000718	Plasmid	plasmid	pIP31758(p59)
235_pJARS36_1__NC_015068	Plasmid	plasmid	pJARS36
227_pSL483_1__CP001137	Plasmid	plasmid	pSL483
236_pSM22_1__NC_015972	Plasmid	plasmid	pSM22
226_pXuzhou21_1__CP001927	Plasmid	plasmid	pXuzhou21
228_pYE854_1__AM905950	Plasmid	plasmid	pYE854
250_Col(BS512)_1__NC_010656	Plasmid	plasmid	Col(BS512)
258_Col(BS512)_1__NC_010656	Plasmid	plasmid	Col(BS512)
249_Col(IMGS31)_1__NC_011406	Plasmid	plasmid	Col(IMGS31)
252_Col(IRGK)_1__AY543071	Plasmid	plasmid	Col(IRGK)
260_Col(KPHS6)_1__NC_016841	Plasmid	plasmid	Col(KPHS6)
246_Col(MG828)_1__NC_008486	Plasmid	plasmid	Col(MG828)
262_Col(MGD2)_1__NC_003789	Plasmid	plasmid	Col(MGD2)
259_Col(MP18)_1__NC_013652	Plasmid	plasmid	Col(MP18)
255_Col(pWES)_1__DQ268764	Plasmid	plasmid	Col(pWES)
253_Col(SD853)_1__NC_015392	Plasmid	plasmid	Col(SD853)
261_Col(VCM04)_1__HM231165	Plasmid	plasmid	Col(VCM04)
254_Col(YC)_1__NC_002144	Plasmid	plasmid	Col(YC)
256_Col(Ye4449)_1__FJ696405	Plasmid	plasmid	Col(Ye4449)
257_Col(YF27601)_1__JF937655	Plasmid	plasmid	Col(YF27601)
244_Col156_1__NC_009781	Plasmid	plasmid	Col156
243_Col3M_1__JX514065	Plasmid	plasmid	Col3M
245_Col8282_1__DQ995353	Plasmid	plasmid	Col8282
251_ColE10_1__X01654	Plasmid	plasmid	ColE10
248_ColKP3_1__JN205800	Plasmid	plasmid	ColKP3
247_ColpVC_1__JX133088	Plasmid	plasmid	ColpVC
242_ColRNAI_1__DQ298019	Plasmid	plasmid	ColRNAI
194_IncA/C_1__FJ705807	Plasmid	plasmid	IncA/C
160_IncA/C2_1__JN157804	Plasmid	plasmid	IncA/C2
150_IncB/O/K/Z_1__CU928147	Plasmid	plasmid	IncB/O/K/Z
151_IncB/O/K/Z_3_GQ259888	Plasmid	plasmid	IncB/O/K/Z
152_IncB/O/K/Z_2_GU256641	Plasmid	plasmid	IncB/O/K/Z
153_IncB/O/K/Z_4_FN868832	Plasmid	plasmid	IncB/O/K/Z
158_IncFIA_1__AP001918	Plasmid	plasmid	IncFIA
178_IncFIA(HI1)_1_HI1_AF250878	Plasmid	plasmid	IncFIA(HI1)
170_IncFIB(AP001918)_1__AP001918	Plasmid	plasmid	IncFIB(AP001918)
189_IncFIB(K)_1_Kpn3_JN233704	Plasmid	plasmid	IncFIB(K)
186_IncFIB(Mar)_1_pNDM-Mar_JN420336	Plasmid	plasmid	IncFIB(Mar)
204_IncFIB(pB171)_1_pB171_AB024946	Plasmid	plasmid	IncFIB(pB171)
201_IncFIB(pCTU1)_1_pCTU1_FN543094	Plasmid	plasmid	IncFIB(pCTU1)
202_IncFIB(pCTU3)_1_pCTU3_FN543096	Plasmid	plasmid	IncFIB(pCTU3)
198_IncFIB(pECLA)_1_pECLA_CP001919	Plasmid	plasmid	IncFIB(pECLA)
205_IncFIB(pENTAS01)_1_pENTAS01_CP003027	Plasmid	plasmid	IncFIB(pENTAS01)
203_IncFIB(pENTE01)_1_pENTE01_CP000654	Plasmid	plasmid	IncFIB(pENTE01)
187_IncFIB(pHCM2)_1_pHCM2_AL513384	Plasmid	plasmid	IncFIB(pHCM2)
200_IncFIB(pKPHS1)_1_pKPHS1_CP003223	Plasmid	plasmid	IncFIB(pKPHS1)
199_IncFIB(pLF82)_1_pLF82_CU638872	Plasmid	plasmid	IncFIB(pLF82)
188_IncFIB(pQil)_1_pQil_JN233705	Plasmid	plasmid	IncFIB(pQil)
185_IncFIB(S)_1__FN432031	Plasmid	plasmid	IncFIB(S)
172_IncFIC(FII)_1__AP001918	Plasmid	plasmid	IncFIC(FII)
171_IncFII_1__AY458016	Plasmid	plasmid	IncFII
222_IncFII_1_pSFO_AF401292	Plasmid	plasmid	IncFII
223_IncFII_1_pKP91_CP000966	Plasmid	plasmid	IncFII
221_IncFII(29)_1_pUTI89_CP003035	Plasmid	plasmid	IncFII(29)
165_IncFII(K)_1__CP000648	Plasmid	plasmid	IncFII(K)
220_IncFII(p14)_1_p14_JQ418538	Plasmid	plasmid	IncFII(p14)
218_IncFII(p96A)_1_p96A_JQ418521	Plasmid	plasmid	IncFII(p96A)
217_IncFII(pCoo)_1_pCoo_CR942285	Plasmid	plasmid	IncFII(pCoo)
215_IncFII(pCRY)_1_pCRY_NC_005814	Plasmid	plasmid	IncFII(pCRY)
212_IncFII(pCTU2)_1_pCTU2_FN543095	Plasmid	plasmid	IncFII(pCTU2)
210_IncFII(pECLA)_1_pECLA_CP001919	Plasmid	plasmid	IncFII(pECLA)
209_IncFII(pENTA)_1_pENTA_CP003027	Plasmid	plasmid	IncFII(pENTA)
206_IncFII(pHN7A8)_1_pHN7A8_JN232517	Plasmid	plasmid	IncFII(pHN7A8)
173_IncFII(pKPX1)_AP012055	Plasmid	plasmid	IncFII(pKPX1)
214_IncFII(pMET)_1_pMET1_EU383016	Plasmid	plasmid	IncFII(pMET)
207_IncFII(pRSB107)_1_pRSB107_AJ851089	Plasmid	plasmid	IncFII(pRSB107)
208_IncFII(pSE11)_1_pSE11_AP009242	Plasmid	plasmid	IncFII(pSE11)
211_IncFII(pseudo)_1_pseudo_NC_011759	Plasmid	plasmid	IncFII(pseudo)
213_IncFII(pYVa12790)_1_pYVa12790_AY150843	Plasmid	plasmid	IncFII(pYVa12790)
164_IncFII(S)_1__CP000858	Plasmid	plasmid	IncFII(S)
219_IncFII(SARC14)_1_SARC14_JQ418540	Plasmid	plasmid	IncFII(SARC14)
216_IncFII(Serratia)_1_Serratia_NC_009829	Plasmid	plasmid	IncFII(Serratia)
190_IncFII(Y)_1_ps_CP001049	Plasmid	plasmid	IncFII(Y)
174_IncFII(Yp)_1_Yersenia_CP000670	Plasmid	plasmid	IncFII(Yp)
175_IncHI1A_1__AF250878	Plasmid	plasmid	IncHI1A
179_IncHI1A(CIT)_1_pNDM-CIT_JX182975	Plasmid	plasmid	IncHI1A(CIT)
177_IncHI1B_1_pNDM-MAR_JN420336	Plasmid	plasmid	IncHI1B
147_IncHI1B(CIT)_1_pNDM-CIT_JX182975	Plasmid	plasmid	IncHI1B(CIT)
146_IncHI1B(R27)_1_R27_AF250878	Plasmid	plasmid	IncHI1B(R27)
148_IncHI2_1__BX664015	Plasmid	plasmid	IncHI2
176_IncHI2A_1__BX664015	Plasmid	plasmid	IncHI2A
149_IncI1_1_Alpha_AP005147	Plasmid	plasmid	IncI1
156_IncI2_1_Delta_AP002527	Plasmid	plasmid	IncI2
263_IncI2_1__KP347127	Plasmid	plasmid	IncI2
155_IncL/M_1__AF550415	Plasmid	plasmid	IncL/M
191_IncL/M(pMU407)_1_pMU407_U27345	Plasmid	plasmid	IncL/M(pMU407)
154_IncL/M(pOXA-48)_1_pOXA-48_JN626286	Plasmid	plasmid	IncL/M(pOXA-48)
157_IncN_1__AY046276	Plasmid	plasmid	IncN
180_IncN2_1__JF785549	Plasmid	plasmid	IncN2
181_IncN3_1__EF219134	Plasmid	plasmid	IncN3
193_IncP(6)_1__JF785550	Plasmid	plasmid	IncP(6)
192_IncP(Beta)_1_Beta_U67194	Plasmid	plasmid	IncP(Beta)
238_IncQ1_1__HE654726	Plasmid	plasmid	IncQ1
237_IncQ2_1__FJ696404	Plasmid	plasmid	IncQ2
163_IncR_1__DQ449578	Plasmid	plasmid	IncR
162_IncT_1__AP004237	Plasmid	plasmid	IncT
166_IncU_1__DQ401103	Plasmid	plasmid	IncU
159_IncW_1__EF633507	Plasmid	plasmid	IncW
167_IncX1_1__EU370913	Plasmid	plasmid	IncX1
239_IncX1_3__CP001123	Plasmid	plasmid	IncX1
240_IncX1_2__CP003417	Plasmid	plasmid	IncX1
241_IncX1_4__JN935898	Plasmid	plasmid	IncX1
168_IncX2_1__JQ269335	Plasmid	plasmid	IncX2
182_IncX3_1__JN247852	Plasmid	plasmid	IncX3
183_IncX3(pEC14)_1_pEC14_JN935899	Plasmid	plasmid	IncX3(pEC14)
184_IncX4_1__CP002895	Plasmid	plasmid	IncX4
224_IncX4_2__FN543504	Plasmid	plasmid	IncX4
195_IncX5_1__NC_015054	Plasmid	plasmid	IncX5
196_IncX6_1__AM942760	Plasmid	plasmid	IncX6
169_IncY_1__K02380	Plasmid	plasmid	IncY
197_p0111_1__AP010962	Plasmid	plasmid	p0111
232_pESA2_1__CP000784	Plasmid	plasmid	pESA2
266_Rep_1_pKPC-2_CP011573	Plasmid	plasmid	Rep
1_rep1_1_repE(pAMbeta1)_AF007787	Plasmid	plasmid	rep1
2_rep1_2_repS(pBT233)_X64695	Plasmid	plasmid	rep1
3_rep1_3_repR(pGB354)_U83488	Plasmid	plasmid	rep1
4_rep1_4_repE(orf17)_NC011140	Plasmid	plasmid	rep1
5_rep1_5_CDS6(pRE25)_X92945	Plasmid	plasmid	rep1
6_rep1_6_repE(pTEF1)_AE016833	Plasmid	plasmid	rep1
50_rep10_1_repL(pE5)_M17990	Plasmid	plasmid	rep10
51_rep10_2_CDS1(pIM13)_M13761	Plasmid	plasmid	rep10
52_rep10_3_ORF(pNE131)_NC001390	Plasmid	plasmid	rep10
53_rep10_4_repL(pDLK1)_GU562624.1	Plasmid	plasmid	rep10
54_rep10_5_repL(pWBG738)_DQ088624.1	Plasmid	plasmid	rep10
55_rep10_6_rep(SAP093B)_GQ900442.1	Plasmid	plasmid	rep10
56_rep10b_1_rep(pSK3)_NC001994	Plasmid	plasmid	rep10b
57_rep10b_2_rep(pSK6)_SAU96610	Plasmid	plasmid	rep10b
58_rep11_1_repA(pB82)_AB178871	Plasmid	plasmid	rep11
59_rep11_2_repA(pEF1071)_AF164559	Plasmid	plasmid	rep11
60_rep11_3_rep(pEFR)_AF511037	Plasmid	plasmid	rep11
61_rep12_1_CDS32(pBMB67)_DQ363750	Plasmid	plasmid	rep12
62_rep12_2_CDS1(plasmid)_AY278324	Plasmid	plasmid	rep12
63_rep13_1_ORF(pC194)_NC002013	Plasmid	plasmid	rep13
64_rep13_2_CDS39(pSSP1)_AP008935	Plasmid	plasmid	rep13
65_rep13_3_rep(pWBG1773)_EF537646	Plasmid	plasmid	rep13
66_rep13_4_rep(pKH13)_NC010426.1	Plasmid	plasmid	rep13
67_rep13_5_rep(pMC524/MBM)_AJ312056.2	Plasmid	plasmid	rep13
68_rep14_1_CDS2(pEFNP1)_AB038522	Plasmid	plasmid	rep14
69_rep14_2_ORF(pKQ10)_EFU01917	Plasmid	plasmid	rep14
70_rep14_3_ORF(pRI1)_EU327398	Plasmid	plasmid	rep14
71_rep15_1_repA(pLW043)_AE017171	Plasmid	plasmid	rep15
72_rep16_1_CDS8(pSAS)_BX571858	Plasmid	plasmid	rep16
73_rep16_2_CDS6(pSJH101)_CP000737	Plasmid	plasmid	rep16
74_rep16_3_rep(Saa6159)_CP002115.1	Plasmid	plasmid	rep16
75_rep16_4_unknown(SAP056A)_GQ900478.1	Plasmid	plasmid	rep16
76_rep16_5_unknown(pWBG759)_GQ900401.1	Plasmid	plasmid	rep16
77_rep16_6_unknown(SAP071A)_GQ900485.1	Plasmid	plasmid	rep16
78_rep16_7_rep(pBORa53)_AY917098.1	Plasmid	plasmid	rep16
79_rep17_1_CDS29(pRUM)_AF507977	Plasmid	plasmid	rep17
80_rep18_1_repA(p200B)_AB158402	Plasmid	plasmid	rep18
81_rep18_2_repA(pEF418)_AF408195	Plasmid	plasmid	rep18
82_rep19_1_CDS45(pLEW6932)_NC009130	Plasmid	plasmid	rep19
83_rep19_2_rep(pSA1379)_NC007931	Plasmid	plasmid	rep19
84_rep19_3_CDS20(pSJH901)_CP000704	Plasmid	plasmid	rep19
85_rep19_4_repA(pUB101)_NC005127	Plasmid	plasmid	rep19
86_rep19_5_rep(pWBG747)_GQ900399.1	Plasmid	plasmid	rep19
87_rep19_6_ORF34(EDINA)_AP003089.1	Plasmid	plasmid	rep19
88_rep19_7_repA(SAP019A)_GQ900385.1	Plasmid	plasmid	rep19
89_rep19_8_repA(pWBG759)_GQ900401.1	Plasmid	plasmid	rep19
90_rep19_9_repA(AP071A)_GQ900485.1	Plasmid	plasmid	rep19
91_rep19_10_rep(pWBG746)_GQ900390.1	Plasmid	plasmid	rep19
7_rep2_1_ORF(E.faeciumContig1183)_JDOE	Plasmid	plasmid	rep2
8_rep2_2_repR(pEF1)_DQ198088	Plasmid	plasmid	rep2
92_rep20_1_ORF1(EDINA)_AP003089	Plasmid	plasmid	rep20
93_rep20_2_repA(pWBG753)_GQ900395.1	Plasmid	plasmid	rep20
94_rep20_3_rep(pTW20)_FN433597.1	Plasmid	plasmid	rep20
95_rep20_4_repA(SAP102A)_GQ900496.1	Plasmid	plasmid	rep20
96_rep20_5_repA(pSK23)_GQ900491.1	Plasmid	plasmid	rep20
97_rep20_6_repA(SAP059A)_GQ900480.1	Plasmid	plasmid	rep20
98_rep20_7_repA(SAP074A)_GQ900426.1	Plasmid	plasmid	rep20
99_rep20_8_repA(SAP063A)_GQ900418.1	Plasmid	plasmid	rep20
100_rep20_9_repA(SAP055A)_GQ900414.1	Plasmid	plasmid	rep20
101_rep20_10_repA(SAP057A)_NC_013334.1	Plasmid	plasmid	rep20
102_rep20_11_repA(VRSAp)_AP003367	Plasmid	plasmid	rep20
103_rep21_1_rep(pWBG754)_GQ900396.1	Plasmid	plasmid	rep21
104_rep21_2_rep(pNVH01)_AJ512814.1	Plasmid	plasmid	rep21
105_rep21_3_pS0385-3_AM990995.1	Plasmid	plasmid	rep21
106_rep21_4_repRC(pSK41)_AF051917.1	Plasmid	plasmid	rep21
107_rep21_5_repRC(pGO1)_FM207042.1	Plasmid	plasmid	rep21
108_rep21_6_rep(pBMSa1)_AY541446.1	Plasmid	plasmid	rep21
109_rep21_7_rep(pWBG760)_GQ900473.1	Plasmid	plasmid	rep21
110_rep21_8_rep(SAP071A)_GQ900485.1	Plasmid	plasmid	rep21
111_rep21_9_rep(pKH12)_EU168704.2	Plasmid	plasmid	rep21
112_rep21_10_rep(pKH14)_EU164802.1	Plasmid	plasmid	rep21
113_rep21_11_rep(pSA1308)_AB254848.1	Plasmid	plasmid	rep21
114_rep21_12_rep(pKH3)_AF151117.1	Plasmid	plasmid	rep21
115_rep21_13_rep(SAP101A)_GQ900495.1	Plasmid	plasmid	rep21
116_rep21_14_rep(pKH21)_EU350088.1	Plasmid	plasmid	rep21
117_rep22_1_repB(pUB110)_X03408.1	Plasmid	plasmid	rep22
